Show Name,Show Theatre,Show Type,Attendance,Gross,Performances,Date,Average Ticket Price in week
The Phantom Of The Opera,Majestic,Musical,8732,578800,8,16/09/2007,66.2849
Wicked,Gershwin,Musical,14173,1353236,8,16/09/2007,95.4799
Xanadu,Helen Hayes,Musical,3163,240692,8,16/09/2007,76.0961
A Chorus Line '06,Schoenfeld,Musical,6972,403295,8,23/09/2007,57.845
Avenue Q,Golden,Musical,4836,298137,8,23/09/2007,61.6495
Chicago,Ambassador,Musical,6030,421672,8,23/09/2007,69.929
Curtains,Al Hirschfeld,Musical,9595,737268,8,23/09/2007,76.8388
Grease 07,Brooks Atkinson,Musical,7417,749564,8,23/09/2007,101.0603
Hairspray,Neil Simon,Musical,9218,643140,8,23/09/2007,69.77
Jersey Boys,August Wilson,Musical,9853,1234306,8,23/09/2007,125.2721
Legally Blonde,Palace,Musical,8242,601088,8,23/09/2007,72.9299
Les Miserables 2006,Broadhurst,Musical,6045,360898,8,23/09/2007,59.7019
Mamma Mia!,Winter Garden,Musical,11344,886228,8,23/09/2007,78.1231
Mary Poppins,New Amsterdam,Musical,10562,799647,8,23/09/2007,75.7098
Monty Python'S Spamalot,Shubert,Musical,7693,567987,8,23/09/2007,73.8317
Rent,Nederlander,Musical,5526,302360,8,23/09/2007,54.7159
Spring Awakening,Eugene O'Neill,Musical,7388,597230,8,23/09/2007,80.8378
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3354,169276,8,23/09/2007,50.4699
The Color Purple,Broadway,Musical,11233,809866,8,23/09/2007,72.097
The Drowsy Chaperone,Marquis,Musical,7251,443451,8,23/09/2007,61.1572
The Lion King,Minskoff,Musical,12127,1048250,8,23/09/2007,86.4394
The Phantom Of The Opera,Majestic,Musical,9197,627700,8,23/09/2007,68.2505
Wicked,Gershwin,Musical,14323,1405642,8,23/09/2007,98.1388
Xanadu,Helen Hayes,Musical,3352,258017,8,23/09/2007,76.974
A Chorus Line '06,Schoenfeld,Musical,6652,430607,8,30/09/2007,64.7335
Avenue Q,Golden,Musical,4615,312184,8,30/09/2007,67.6455
Chicago,Ambassador,Musical,6227,434645,8,30/09/2007,69.8001
Curtains,Al Hirschfeld,Musical,9741,756698,8,30/09/2007,77.6818
Grease 07,Brooks Atkinson,Musical,7326,719404,8,30/09/2007,98.1987
Hairspray,Neil Simon,Musical,9352,632043,8,30/09/2007,67.5837
Jersey Boys,August Wilson,Musical,9851,1206558,8,30/09/2007,122.4808
Legally Blonde,Palace,Musical,8650,642717,8,30/09/2007,74.3025
Les Miserables 2006,Broadhurst,Musical,5979,375834,8,30/09/2007,62.859
Mamma Mia!,Winter Garden,Musical,11037,887135,8,30/09/2007,80.3783
Mary Poppins,New Amsterdam,Musical,11853,884744,8,30/09/2007,74.643
Monty Python'S Spamalot,Shubert,Musical,8186,601070,8,30/09/2007,73.4266
Rent,Nederlander,Musical,6165,335114,8,30/09/2007,54.3575
Spring Awakening,Eugene O'Neill,Musical,7859,667131,8,30/09/2007,84.8875
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3563,180768,8,30/09/2007,50.7348
The Color Purple,Broadway,Musical,10021,733073,8,30/09/2007,73.1537
The Drowsy Chaperone,Marquis,Musical,8257,507312,8,30/09/2007,61.4402
The Lion King,Minskoff,Musical,11820,1022471,8,30/09/2007,86.5035
The Phantom Of The Opera,Majestic,Musical,8660,570540,8,30/09/2007,65.8822
Wicked,Gershwin,Musical,14243,1401662,8,30/09/2007,98.4106
Xanadu,Helen Hayes,Musical,3566,272833,8,30/09/2007,76.5095
A Chorus Line '06,Schoenfeld,Musical,7011,509779,8,07/10/2007,72.7113
Avenue Q,Golden,Musical,4836,350869,8,07/10/2007,72.5536
Chicago,Ambassador,Musical,6673,493359,8,07/10/2007,73.9336
Curtains,Al Hirschfeld,Musical,9472,790024,8,07/10/2007,83.4062
Grease 07,Brooks Atkinson,Musical,8024,804997,8,07/10/2007,100.3237
Hairspray,Neil Simon,Musical,10385,802312,8,07/10/2007,77.2568
Jersey Boys,August Wilson,Musical,9848,1271529,8,07/10/2007,129.1155
Legally Blonde,Palace,Musical,10685,793882,8,07/10/2007,74.2987
Les Miserables 2006,Broadhurst,Musical,7165,460746,8,07/10/2007,64.3051
Mamma Mia!,Winter Garden,Musical,11595,954077,8,07/10/2007,82.2835
Mary Poppins,New Amsterdam,Musical,12177,963876,8,07/10/2007,79.1555
Mauritius,Biltmore,Play,3537,193985,5,07/10/2007,54.8445
Monty Python'S Spamalot,Shubert,Musical,8997,682048,8,07/10/2007,75.8084
Rent,Nederlander,Musical,7997,454535,8,07/10/2007,56.8382
Spring Awakening,Eugene O'Neill,Musical,8475,736291,8,07/10/2007,86.878
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3873,208828,8,07/10/2007,53.9189
The Color Purple,Broadway,Musical,11478,872163,8,07/10/2007,75.9856
The Drowsy Chaperone,Marquis,Musical,7648,515766,8,07/10/2007,67.438
The Lion King,Minskoff,Musical,12718,1171460,8,07/10/2007,92.1104
The Phantom Of The Opera,Majestic,Musical,9706,648198,8,07/10/2007,66.7832
Wicked,Gershwin,Musical,14265,1398878,8,07/10/2007,98.0637
Xanadu,Helen Hayes,Musical,2861,240772,8,07/10/2007,84.1566
A Chorus Line '06,Schoenfeld,Musical,7277,509968,8,14/10/2007,70.0794
Avenue Q,Golden,Musical,4978,352004,8,14/10/2007,70.7119
Chicago,Ambassador,Musical,7239,504255,8,14/10/2007,69.6581
Curtains,Al Hirschfeld,Musical,8302,550017,8,14/10/2007,66.2511
Grease 07,Brooks Atkinson,Musical,7940,776386,8,14/10/2007,97.7816
Hairspray,Neil Simon,Musical,10360,764246,8,14/10/2007,73.7689
Jersey Boys,August Wilson,Musical,9854,1272077,8,14/10/2007,129.0924
Legally Blonde,Palace,Musical,10981,807471,8,14/10/2007,73.5335
Les Miserables 2006,Broadhurst,Musical,7873,489517,8,14/10/2007,62.1767
Mamma Mia!,Winter Garden,Musical,11755,971415,8,14/10/2007,82.6385
Mary Poppins,New Amsterdam,Musical,12590,969635,8,14/10/2007,77.0163
Mauritius,Biltmore,Play,4514,247991,8,14/10/2007,54.9382
Monty Python'S Spamalot,Shubert,Musical,9425,712888,8,14/10/2007,75.638
Rent,Nederlander,Musical,4947,268082,8,14/10/2007,54.1908
Spring Awakening,Eugene O'Neill,Musical,8638,731705,8,14/10/2007,84.7077
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3897,205780,8,14/10/2007,52.8047
The Color Purple,Broadway,Musical,10264,748722,8,14/10/2007,72.9464
The Drowsy Chaperone,Marquis,Musical,9636,628505,8,14/10/2007,65.2247
The Lion King,Minskoff,Musical,12602,1156289,8,14/10/2007,91.7544
The Phantom Of The Opera,Majestic,Musical,11587,739663,8,14/10/2007,63.8356
The Ritz,Studio 54,Play,5714,247958,5,14/10/2007,43.3948
Wicked,Gershwin,Musical,14278,1433557,8,14/10/2007,100.4032
Xanadu,Helen Hayes,Musical,3104,276148,8,14/10/2007,88.9652
A Chorus Line '06,Schoenfeld,Musical,7330,506312,8,21/10/2007,69.0739
Avenue Q,Golden,Musical,5072,359211,8,21/10/2007,70.8224
Chicago,Ambassador,Musical,7387,525174,8,21/10/2007,71.0944
Curtains,Al Hirschfeld,Musical,10030,819101,8,21/10/2007,81.6651
Grease 07,Brooks Atkinson,Musical,8083,793671,8,21/10/2007,98.1902
Hairspray,Neil Simon,Musical,10448,754814,8,21/10/2007,72.2448
Jersey Boys,August Wilson,Musical,9852,1284622,8,21/10/2007,130.392
Legally Blonde,Palace,Musical,10757,830605,8,21/10/2007,77.2153
Les Miserables 2006,Broadhurst,Musical,8306,538686,8,21/10/2007,64.855
Mamma Mia!,Winter Garden,Musical,11609,954385,8,21/10/2007,82.2108
Mary Poppins,New Amsterdam,Musical,13081,982217,8,21/10/2007,75.0873
Mauritius,Biltmore,Play,4425,243943,8,21/10/2007,55.1284
Monty Python'S Spamalot,Shubert,Musical,9475,708444,8,21/10/2007,74.7698
Pygmalion 07,American Airlines,Play,4429,228601,5,21/10/2007,51.6146
Rent,Nederlander,Musical,5088,277630,8,21/10/2007,54.5656
Spring Awakening,Eugene O'Neill,Musical,8623,744098,8,21/10/2007,86.2922
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3772,207440,8,21/10/2007,54.9947
The Color Purple,Broadway,Musical,11838,862935,8,21/10/2007,72.8953
The Drowsy Chaperone,Marquis,Musical,9264,605832,8,21/10/2007,65.3964
The Lion King,Minskoff,Musical,13003,1180225,8,21/10/2007,90.7656
The Phantom Of The Opera,Majestic,Musical,11217,728811,8,21/10/2007,64.9738
The Ritz,Studio 54,Play,6442,301058,8,21/10/2007,46.7336
Wicked,Gershwin,Musical,14454,1449978,8,21/10/2007,100.3167
Xanadu,Helen Hayes,Musical,3410,281087,8,21/10/2007,82.4302
A Bronx Tale,Walter Kerr,Play,4467,257818,5,28/10/2007,57.7161
A Chorus Line '06,Schoenfeld,Musical,6836,471764,8,28/10/2007,69.0117
Avenue Q,Golden,Musical,4978,329207,8,28/10/2007,66.1324
Chicago,Ambassador,Musical,6772,482610,8,28/10/2007,71.2655
Curtains,Al Hirschfeld,Musical,9765,756068,8,28/10/2007,77.4263
Grease 07,Brooks Atkinson,Musical,7728,749984,8,28/10/2007,97.0476
Hairspray,Neil Simon,Musical,10635,757610,8,28/10/2007,71.2374
Jersey Boys,August Wilson,Musical,9853,1269259,8,28/10/2007,128.8195
Legally Blonde,Palace,Musical,10344,790255,8,28/10/2007,76.3974
Les Miserables 2006,Broadhurst,Musical,7343,455038,8,28/10/2007,61.969
Mamma Mia!,Winter Garden,Musical,11595,951206,8,28/10/2007,82.0359
Mary Poppins,New Amsterdam,Musical,12842,962983,8,28/10/2007,74.987
Mauritius,Biltmore,Play,4236,233700,8,28/10/2007,55.17
Monty Python'S Spamalot,Shubert,Musical,9296,657022,8,28/10/2007,70.6779
Pygmalion 07,American Airlines,Play,5511,282800,8,28/10/2007,51.3156
Rent,Nederlander,Musical,4942,249173,8,28/10/2007,50.4195
Spring Awakening,Eugene O'Neill,Musical,8407,715147,8,28/10/2007,85.0657
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3907,205960,8,28/10/2007,52.7156
The Color Purple,Broadway,Musical,10924,788546,8,28/10/2007,72.1847
The Drowsy Chaperone,Marquis,Musical,7833,498972,8,28/10/2007,63.7013
The Lion King,Minskoff,Musical,12958,1163944,8,28/10/2007,89.8244
The Phantom Of The Opera,Majestic,Musical,10778,677308,8,28/10/2007,62.8417
The Ritz,Studio 54,Play,6258,285843,8,28/10/2007,45.6764
Wicked,Gershwin,Musical,14401,1435731,8,28/10/2007,99.6966
Xanadu,Helen Hayes,Musical,3335,280236,8,28/10/2007,84.0288
A Bronx Tale,Walter Kerr,Play,4738,315143,7,04/11/2007,66.5139
A Chorus Line '06,Schoenfeld,Musical,6322,420414,8,04/11/2007,66.5002
Avenue Q,Golden,Musical,4940,321143,8,04/11/2007,65.0087
Chicago,Ambassador,Musical,6815,480581,8,04/11/2007,70.5181
Curtains,Al Hirschfeld,Musical,7740,584216,8,04/11/2007,75.4801
Cyrano De Bergerac,Richard Rodgers,Play,9528,663399,6,04/11/2007,69.6263
Grease 07,Brooks Atkinson,Musical,7214,685136,8,04/11/2007,94.9731
Hairspray,Neil Simon,Musical,9233,669778,8,04/11/2007,72.5418
Jersey Boys,August Wilson,Musical,9850,1217333,8,04/11/2007,123.5871
Legally Blonde,Palace,Musical,10532,637707,8,04/11/2007,60.5495
Les Miserables 2006,Broadhurst,Musical,6609,408335,8,04/11/2007,61.7847
Mamma Mia!,Winter Garden,Musical,10764,880667,8,04/11/2007,81.816
Mary Poppins,New Amsterdam,Musical,10372,849121,8,04/11/2007,81.8667
Mauritius,Biltmore,Play,3746,208776,8,04/11/2007,55.733
Monty Python'S Spamalot,Shubert,Musical,8619,605393,8,04/11/2007,70.2394
Pygmalion 07,American Airlines,Play,5409,286310,8,04/11/2007,52.9322
Rent,Nederlander,Musical,5847,256182,8,04/11/2007,43.8143
Rock 'N' Roll,Jacobs,Play,6573,383984,1,04/11/2007,58.4184
Spring Awakening,Eugene O'Neill,Musical,7392,620110,8,04/11/2007,83.8893
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3762,198558,8,04/11/2007,52.7799
The Color Purple,Broadway,Musical,11335,795211,8,04/11/2007,70.1554
The Drowsy Chaperone,Marquis,Musical,6673,369051,8,04/11/2007,55.3051
The Lion King,Minskoff,Musical,12279,1093694,8,04/11/2007,89.0703
The Phantom Of The Opera,Majestic,Musical,9907,634883,8,04/11/2007,64.0843
The Ritz,Studio 54,Play,5436,253365,8,04/11/2007,46.6087
Wicked,Gershwin,Musical,14456,1335757,8,04/11/2007,92.4016
Xanadu,Helen Hayes,Musical,2631,204196,8,04/11/2007,77.6116
A Bronx Tale,Walter Kerr,Play,2310,142169,4,11/11/2007,61.545
A Chorus Line '06,Schoenfeld,Musical,2834,187880,5,11/11/2007,66.295
Avenue Q,Golden,Musical,2554,156342,4,11/11/2007,61.2146
Chicago,Ambassador,Musical,3819,257693,4,11/11/2007,67.4766
Curtains,Al Hirschfeld,Musical,5101,374507,5,11/11/2007,73.4183
Cyrano De Bergerac,Richard Rodgers,Play,5672,518554,5,11/11/2007,91.4235
Dr. Seuss' How The Grinch Stole Christmas! 07,St. James,Musical,3765,163298,1,11/11/2007,43.3726
Grease 07,Brooks Atkinson,Musical,4653,430562,5,11/11/2007,92.5343
Hairspray,Neil Simon,Musical,6241,401203,5,11/11/2007,64.2851
Jersey Boys,August Wilson,Musical,6157,732840,5,11/11/2007,119.0255
Legally Blonde,Palace,Musical,4488,334025,4,11/11/2007,74.4262
Les Miserables 2006,Broadhurst,Musical,2844,183854,5,11/11/2007,64.6463
Mamma Mia!,Winter Garden,Musical,5637,413926,4,11/11/2007,73.4302
Mary Poppins,New Amsterdam,Musical,13858,1070494,8,11/11/2007,77.2474
Mauritius,Biltmore,Play,3966,222865,8,11/11/2007,56.1939
Monty Python'S Spamalot,Shubert,Musical,3918,271308,4,11/11/2007,69.2466
Pygmalion 07,American Airlines,Play,5614,300214,8,11/11/2007,53.476
Rent,Nederlander,Musical,2428,116317,4,11/11/2007,47.9065
Rock 'N' Roll,Jacobs,Play,4358,267411,5,11/11/2007,61.3609
Spring Awakening,Eugene O'Neill,Musical,3610,288368,4,11/11/2007,79.8803
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,4230,275240,8,11/11/2007,65.0686
The Color Purple,Broadway,Musical,5717,345244,4,11/11/2007,60.389
The Drowsy Chaperone,Marquis,Musical,4168,190529,4,11/11/2007,45.7123
The Lion King,Minskoff,Musical,6219,507570,4,11/11/2007,81.616
The Phantom Of The Opera,Majestic,Musical,6696,400888,6,11/11/2007,59.8698
The Ritz,Studio 54,Play,6521,296209,8,11/11/2007,45.4239
Wicked,Gershwin,Musical,8942,852843,5,11/11/2007,95.375
Xanadu,Helen Hayes,Musical,3599,320262,8,11/11/2007,88.9864
Young Frankenstein,Hilton Theatre,Musical,12120,1440000,5,11/11/2007,118.8119
Mary Poppins,New Amsterdam,Musical,14249,1122801,8,18/11/2007,78.7986
Mauritius,Biltmore,Play,4799,253595,8,18/11/2007,52.8433
Pygmalion 07,American Airlines,Play,5112,270379,8,18/11/2007,52.891
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,5413,345316,8,18/11/2007,63.7938
The Ritz,Studio 54,Play,6608,306227,8,18/11/2007,46.3419
Xanadu,Helen Hayes,Musical,4070,385715,8,18/11/2007,94.7703
Young Frankenstein,Hilton Theatre,Musical,13959,1700000,8,18/11/2007,121.7852
Dr. Seuss' How The Grinch Stole Christmas! 07,St. James,Musical,12913,1004228,11,25/11/2007,77.7688
Mary Poppins,New Amsterdam,Musical,14511,1356262,8,25/11/2007,93.4644
Mauritius,Biltmore,Play,3531,198730,8,25/11/2007,56.2815
Pygmalion 07,American Airlines,Play,5665,330699,8,25/11/2007,58.3758
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,5315,441715,8,25/11/2007,83.1072
The Ritz,Studio 54,Play,6295,300918,8,25/11/2007,47.8027
Xanadu,Helen Hayes,Musical,4299,460130,8,25/11/2007,107.0319
Young Frankenstein,Hilton Theatre,Musical,14528,1850000,8,25/11/2007,127.3403
A Bronx Tale,Walter Kerr,Play,3065,216363,5,02/12/2007,70.5915
A Chorus Line '06,Schoenfeld,Musical,3219,263435,5,02/12/2007,81.8375
Avenue Q,Golden,Musical,2606,191343,6,02/12/2007,73.424
Chicago,Ambassador,Musical,5148,330421,6,02/12/2007,64.1843
Curtains,Al Hirschfeld,Musical,5252,480700,5,02/12/2007,91.527
Cymbeline,Vivian Beaumont,Play,4638,203155,1,02/12/2007,43.8023
Cyrano De Bergerac,Richard Rodgers,Play,6528,629223,5,02/12/2007,96.3883
Dr. Seuss' How The Grinch Stole Christmas! 07,St. James,Musical,17802,1218880,13,02/12/2007,68.4687
Grease 07,Brooks Atkinson,Musical,5109,516701,5,02/12/2007,101.1354
Hairspray,Neil Simon,Musical,6359,511694,5,02/12/2007,80.4677
Jersey Boys,August Wilson,Musical,6160,887472,5,02/12/2007,144.0701
Legally Blonde,Palace,Musical,7648,616161,6,02/12/2007,80.565
Les Miserables 2006,Broadhurst,Musical,3476,269472,5,02/12/2007,77.5236
Mamma Mia!,Winter Garden,Musical,8027,726789,6,02/12/2007,90.543
Mary Poppins,New Amsterdam,Musical,13424,1109074,8,02/12/2007,82.6187
Monty Python'S Spamalot,Shubert,Musical,5737,459661,6,02/12/2007,80.1222
Pygmalion 07,American Airlines,Play,5501,283259,8,02/12/2007,51.4923
Rent,Nederlander,Musical,3777,150436,6,02/12/2007,39.8295
Rock 'N' Roll,Jacobs,Play,4740,323133,5,02/12/2007,68.1715
Spring Awakening,Eugene O'Neill,Musical,5145,457781,6,02/12/2007,88.9759
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3653,205443,8,02/12/2007,56.2395
The Color Purple,Broadway,Musical,7802,549501,6,02/12/2007,70.4308
The Drowsy Chaperone,Marquis,Musical,4713,331158,6,02/12/2007,70.2648
The Lion King,Minskoff,Musical,9499,918191,6,02/12/2007,96.6619
The Phantom Of The Opera,Majestic,Musical,4512,366788,4,02/12/2007,81.2917
The Ritz,Studio 54,Play,6120,288508,8,02/12/2007,47.1418
Wicked,Gershwin,Musical,9045,941588,5,02/12/2007,104.1004
Xanadu,Helen Hayes,Musical,3156,254303,8,02/12/2007,80.5776
Young Frankenstein,Hilton Theatre,Musical,13534,1600000,8,02/12/2007,118.2208
A Bronx Tale,Walter Kerr,Play,4192,288261,8,09/12/2007,68.7646
A Chorus Line '06,Schoenfeld,Musical,5437,399058,8,09/12/2007,73.3967
August: Osage County,Imperial,Play,5969,327133,8,09/12/2007,54.8053
Avenue Q,Golden,Musical,4026,262691,8,09/12/2007,65.2486
Chicago,Ambassador,Musical,6219,455920,8,09/12/2007,73.3108
Curtains,Al Hirschfeld,Musical,8982,767394,8,09/12/2007,85.4369
Cymbeline,Vivian Beaumont,Play,4604,263182,8,09/12/2007,57.1638
Cyrano De Bergerac,Richard Rodgers,Play,9855,906119,8,09/12/2007,91.9451
Dr. Seuss' How The Grinch Stole Christmas! 07,St. James,Musical,19911,1376658,14,09/12/2007,69.1406
Grease 07,Brooks Atkinson,Musical,7520,714695,8,09/12/2007,95.0392
Hairspray,Neil Simon,Musical,9269,686188,8,09/12/2007,74.0304
Is He Dead?,Lyceum,Play,2686,134217,1,09/12/2007,49.9691
Jersey Boys,August Wilson,Musical,9841,1367780,8,09/12/2007,138.9879
Legally Blonde,Palace,Musical,9393,738889,8,09/12/2007,78.6638
Les Miserables 2006,Broadhurst,Musical,7015,485610,8,09/12/2007,69.2245
Mamma Mia!,Winter Garden,Musical,10793,906485,8,09/12/2007,83.9882
Mary Poppins,New Amsterdam,Musical,13021,1077802,8,09/12/2007,82.7741
Monty Python'S Spamalot,Shubert,Musical,8359,626947,8,09/12/2007,75.0026
Pygmalion 07,American Airlines,Play,5478,286364,8,09/12/2007,52.2753
Rent,Nederlander,Musical,5232,230877,8,09/12/2007,44.1279
Rock 'N' Roll,Jacobs,Play,7345,501016,8,09/12/2007,68.2118
Spring Awakening,Eugene O'Neill,Musical,6701,571382,8,09/12/2007,85.2682
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3803,207548,8,09/12/2007,54.5748
The Color Purple,Broadway,Musical,9557,639317,8,09/12/2007,66.8952
The Drowsy Chaperone,Marquis,Musical,6287,426555,8,09/12/2007,67.8471
The Farnsworth Invention,Music Box,Play,4081,267480,8,09/12/2007,65.5428
The Lion King,Minskoff,Musical,12413,1192075,8,09/12/2007,96.0344
The Phantom Of The Opera,Majestic,Musical,9171,698375,8,09/12/2007,76.1504
The Ritz,Studio 54,Play,4698,230095,8,09/12/2007,48.9772
The Seafarer,Booth,Play,2405,136727,5,09/12/2007,56.8511
Wicked,Gershwin,Musical,14468,1446244,8,09/12/2007,99.9616
Xanadu,Helen Hayes,Musical,2971,243562,8,09/12/2007,81.9798
Young Frankenstein,Hilton Theatre,Musical,13325,1540000,8,09/12/2007,115.5722
A Bronx Tale,Walter Kerr,Play,4426,281601,8,16/12/2007,63.6243
A Chorus Line '06,Schoenfeld,Musical,4305,311014,8,16/12/2007,72.2448
August: Osage County,Imperial,Play,7751,406534,8,16/12/2007,52.4492
Avenue Q,Golden,Musical,4255,275989,8,16/12/2007,64.8623
Chicago,Ambassador,Musical,5766,404033,8,16/12/2007,70.0716
Curtains,Al Hirschfeld,Musical,7119,571132,8,16/12/2007,80.2264
Cymbeline,Vivian Beaumont,Play,3632,214223,8,16/12/2007,58.9821
Cyrano De Bergerac,Richard Rodgers,Play,10242,945061,8,16/12/2007,92.2731
Dr. Seuss' How The Grinch Stole Christmas! 07,St. James,Musical,20425,1572719,15,16/12/2007,76.9997
Grease 07,Brooks Atkinson,Musical,7270,692636,8,16/12/2007,95.2732
Hairspray,Neil Simon,Musical,8732,643865,8,16/12/2007,73.7363
Is He Dead?,Lyceum,Play,4083,202357,8,16/12/2007,49.5609
Jersey Boys,August Wilson,Musical,9834,1263204,8,16/12/2007,128.4527
Legally Blonde,Palace,Musical,7988,613438,8,16/12/2007,76.7949
Les Miserables 2006,Broadhurst,Musical,7864,538977,8,16/12/2007,68.5373
Mamma Mia!,Winter Garden,Musical,10122,783366,8,16/12/2007,77.3924
Mary Poppins,New Amsterdam,Musical,12016,973522,8,16/12/2007,81.0188
Monty Python'S Spamalot,Shubert,Musical,8620,604118,8,16/12/2007,70.0833
Pygmalion 07,American Airlines,Play,5168,304814,8,16/12/2007,58.981
Rent,Nederlander,Musical,4018,199907,8,16/12/2007,49.7529
Rock 'N' Roll,Jacobs,Play,6056,403875,8,16/12/2007,66.6901
Spring Awakening,Eugene O'Neill,Musical,6884,555515,8,16/12/2007,80.6965
The 25Th Annual Putnam County Spelling Bee,Circle In The Square,Musical,3479,180189,8,16/12/2007,51.7933
The Color Purple,Broadway,Musical,9839,663030,8,16/12/2007,67.3879
The Drowsy Chaperone,Marquis,Musical,5069,336058,8,16/12/2007,66.2967
The Farnsworth Invention,Music Box,Play,4542,289972,8,16/12/2007,63.8424
